,X,Y,Z,C,LINE,L,R
334,-1000.0,-777.7777777777778,-86.20689655172414,2573.7448976235446,L_00,1,0
335,-1000.0,-777.7777777777778,-82.75862068965517,2666.070308293979,L_00,1,0
336,-1000.0,-777.7777777777778,-79.3103448275862,2720.393987710946,L_00,1,0
337,-1000.0,-777.7777777777778,-75.86206896551724,2555.3140516813264,L_00,1,0
338,-1000.0,-777.7777777777778,-72.41379310344828,3086.977849337851,L_00,1,0
339,-1000.0,-777.7777777777778,-68.96551724137932,2402.082155964843,L_00,1,0
340,-1000.0,-777.7777777777778,-65.51724137931035,2109.8557675651055,L_00,1,0
341,-1000.0,-777.7777777777778,-62.06896551724138,2315.632646414174,L_00,1,0
342,-1000.0,-777.7777777777778,-58.62068965517241,2214.3561838703167,L_00,1,0
343,-1000.0,-777.7777777777778,-55.17241379310345,2171.1073571584097,L_00,1,0
344,-1000.0,-777.7777777777778,-51.724137931034484,2455.692108519725,L_00,1,0
345,-1000.0,-777.7777777777778,-48.27586206896552,2101.867886184671,L_00,1,0
346,-1000.0,-777.7777777777778,-44.827586206896555,831.1983620031285,L_00,0,0
347,-1000.0,-777.7777777777778,-41.37931034482759,478.0390894270123,L_00,0,0
348,-1000.0,-777.7777777777778,-37.931034482758626,192.07254260886805,L_00,0,0
349,-1000.0,-777.7777777777778,-34.482758620689665,787.5030908559629,L_00,0,0
350,-1000.0,-777.7777777777778,-31.034482758620697,534.6528484590689,L_00,0,0
351,-1000.0,-777.7777777777778,-27.58620689655173,193.64318372151402,L_00,0,0
352,-1000.0,-777.7777777777778,-24.13793103448276,277.3930422386858,L_00,0,0
353,-1000.0,-777.7777777777778,-20.689655172413794,447.1671695127242,L_00,0,0
354,-1000.0,-777.7777777777778,-17.241379310344826,493.9518301397261,L_00,0,0
355,-1000.0,-777.7777777777778,-13.793103448275872,668.8939495060459,L_00,0,0
356,-1000.0,-777.7777777777778,-10.344827586206904,468.5047227882194,L_00,0,0
357,-1000.0,-777.7777777777778,-6.896551724137936,347.1379770639941,L_00,0,0
358,-1000.0,-777.7777777777778,-3.448275862068968,385.7956946803619,L_00,0,0
359,-1000.0,-777.7777777777778,0.0,712.3701575466181,L_00,0,0
360,-1000.0,-757.5757575757576,-100.0,3602.8766073758457,L_00,1,0
361,-1000.0,-757.5757575757576,-96.55172413793103,2878.281120003523,L_00,1,0
362,-1000.0,-757.5757575757576,-93.10344827586206,3238.6080259314313,L_00,1,0
363,-1000.0,-757.5757575757576,-89.65517241379311,3261.151173327953,L_00,1,0
364,-1000.0,-757.5757575757576,-86.20689655172414,2921.629028223408,L_00,1,0
365,-1000.0,-757.5757575757576,-82.75862068965517,3171.249209486913,L_00,1,0
366,-1000.0,-757.5757575757576,-79.3103448275862,2719.8022595931825,L_00,1,0
367,-1000.0,-757.5757575757576,-75.86206896551724,2929.099597257679,L_00,1,0
368,-1000.0,-757.5757575757576,-72.41379310344828,2975.4224536871934,L_00,1,0
369,-1000.0,-757.5757575757576,-68.96551724137932,2346.914652893354,L_00,1,0
370,-1000.0,-757.5757575757576,-65.51724137931035,2137.819527916263,L_00,1,0
371,-1000.0,-757.5757575757576,-62.06896551724138,2545.5452174529196,L_00,1,0
372,-1000.0,-757.5757575757576,-58.62068965517241,1744.310432225316,L_00,1,0
373,-1000.0,-757.5757575757576,-55.17241379310345,1934.491887534438,L_00,1,0
374,-1000.0,-757.5757575757576,-51.724137931034484,1997.3240935897068,L_00,1,0
375,-1000.0,-757.5757575757576,-48.27586206896552,722.3670273053448,L_00,0,0
376,-1000.0,-757.5757575757576,-44.827586206896555,89.62391704139401,L_00,0,0
377,-1000.0,-757.5757575757576,-41.37931034482759,352.0146916407356,L_00,0,0
378,-1000.0,-757.5757575757576,-37.931034482758626,478.80891006939464,L_00,0,0
379,-1000.0,-757.5757575757576,-34.482758620689665,57.90042637782517,L_00,0,0
380,-1000.0,-757.5757575757576,-31.034482758620697,392.3700483148751,L_00,0,0
381,-1000.0,-757.5757575757576,-27.58620689655173,344.25607573235453,L_00,0,0
382,-1000.0,-757.5757575757576,-24.13793103448276,718.8325624693964,L_00,0,0
383,-1000.0,-757.5757575757576,-20.689655172413794,467.1545049130658,L_00,0,0
384,-1000.0,-757.5757575757576,-17.241379310344826,669.9310497071328,L_00,0,0
385,-1000.0,-757.5757575757576,-13.793103448275872,326.01215518330486,L_00,0,0
386,-1000.0,-757.5757575757576,-10.344827586206904,209.41541371398452,L_00,0,0
387,-1000.0,-757.5757575757576,-6.896551724137936,-21.80845062193788,L_00,0,0
388,-1000.0,-757.5757575757576,-3.448275862068968,130.53822840510492,L_00,0,0
389,-1000.0,-757.5757575757576,0.0,564.401684380455,L_00,0,0
390,-1000.0,-737.3737373737374,-100.0,3653.364479042028,L_00,1,0
391,-1000.0,-737.3737373737374,-96.55172413793103,3316.7712214559565,L_00,1,0
392,-1000.0,-737.3737373737374,-93.10344827586206,3038.8107904024546,L_00,1,0
393,-1000.0,-737.3737373737374,-89.65517241379311,3345.6592400602804,L_00,1,0
394,-1000.0,-737.3737373737374,-86.20689655172414,3164.342209999226,L_00,1,0
395,-1000.0,-737.3737373737374,-82.75862068965517,2794.080521484835,L_00,1,0
396,-1000.0,-737.3737373737374,-79.3103448275862,2605.301737823442,L_00,1,0
397,-1000.0,-737.3737373737374,-75.86206896551724,2687.217023085725,L_00,1,0
398,-1000.0,-737.3737373737374,-72.41379310344828,2439.4275113136173,L_00,1,0
399,-1000.0,-737.3737373737374,-68.96551724137932,2244.417590462176,L_00,1,0
400,-1000.0,-737.3737373737374,-65.51724137931035,2666.0205585633885,L_00,1,0
401,-1000.0,-737.3737373737374,-62.06896551724138,2215.618128479873,L_00,1,0
402,-1000.0,-737.3737373737374,-58.62068965517241,2220.808775132602,L_00,1,0
403,-1000.0,-737.3737373737374,-55.17241379310345,2003.3842355326117,L_00,1,0
404,-1000.0,-737.3737373737374,-51.724137931034484,339.60987401147804,L_00,0,0
405,-1000.0,-737.3737373737374,-48.27586206896552,258.524462936703,L_00,0,0
406,-1000.0,-737.3737373737374,-44.827586206896555,262.63736019811324,L_00,0,0
407,-1000.0,-737.3737373737374,-41.37931034482759,614.7963099887855,L_00,0,0
408,-1000.0,-737.3737373737374,-37.931034482758626,158.92166954158617,L_00,0,0
409,-1000.0,-737.3737373737374,-34.482758620689665,739.3677689331093,L_00,0,0
410,-1000.0,-737.3737373737374,-31.034482758620697,452.5936590952808,L_00,0,0
411,-1000.0,-737.3737373737374,-27.58620689655173,86.24000933355688,L_00,0,0
412,-1000.0,-737.3737373737374,-24.13793103448276,633.8660307940502,L_00,0,0
413,-1000.0,-737.3737373737374,-20.689655172413794,234.27319794481267,L_00,0,0
414,-1000.0,-737.3737373737374,-17.241379310344826,513.4299017589963,L_00,0,0
415,-1000.0,-737.3737373737374,-13.793103448275872,354.34486579583955,L_00,0,0
416,-1000.0,-737.3737373737374,-10.344827586206904,388.5888652120314,L_00,0,0
417,-1000.0,-737.3737373737374,-6.896551724137936,66.52178667994303,L_00,0,0
418,-1000.0,-737.3737373737374,-3.448275862068968,221.69800237054963,L_00,0,0
419,-1000.0,-737.3737373737374,0.0,345.96561816596903,L_00,0,0
420,-1000.0,-717.1717171717172,-100.0,3224.9182009711317,L_00,1,0
421,-1000.0,-717.1717171717172,-96.55172413793103,3265.4044587235435,L_00,1,0
422,-1000.0,-717.1717171717172,-93.10344827586206,3173.4694189189195,L_00,1,0
423,-1000.0,-717.1717171717172,-89.65517241379311,3149.3359708196363,L_00,1,0
424,-1000.0,-717.1717171717172,-86.20689655172414,2951.485428803894,L_00,1,0
425,-1000.0,-717.1717171717172,-82.75862068965517,2821.8671571006203,L_00,1,0
426,-1000.0,-717.1717171717172,-79.3103448275862,2997.528832676649,L_00,1,0
427,-1000.0,-717.1717171717172,-75.86206896551724,2946.112921796778,L_00,1,0
428,-1000.0,-717.1717171717172,-72.41379310344828,2604.4874661124,L_00,1,0
429,-1000.0,-717.1717171717172,-68.96551724137932,2452.622542516905,L_00,1,0
430,-1000.0,-717.1717171717172,-65.51724137931035,2332.504636487639,L_00,1,0
431,-1000.0,-717.1717171717172,-62.06896551724138,2113.8881089097204,L_00,1,0
432,-1000.0,-717.1717171717172,-58.62068965517241,2238.9510481896054,L_00,1,0
433,-1000.0,-717.1717171717172,-55.17241379310345,2165.2479026031997,L_00,1,0
434,-1000.0,-717.1717171717172,-51.724137931034484,638.7892967425622,L_00,0,0
435,-1000.0,-717.1717171717172,-48.27586206896552,524.4541323286288,L_00,0,0
436,-1000.0,-717.1717171717172,-44.827586206896555,209.65584114014277,L_00,0,0
437,-1000.0,-717.1717171717172,-41.37931034482759,73.45638528006174,L_00,0,0
438,-1000.0,-717.1717171717172,-37.931034482758626,480.4395256847172,L_00,0,0
439,-1000.0,-717.1717171717172,-34.482758620689665,506.983524479452,L_00,0,0
440,-1000.0,-717.1717171717172,-31.034482758620697,257.641567396454,L_00,0,0
441,-1000.0,-717.1717171717172,-27.58620689655173,775.0717598792976,L_00,0,0
442,-1000.0,-717.1717171717172,-24.13793103448276,-131.9410074036473,L_00,0,0
443,-1000.0,-717.1717171717172,-20.689655172413794,432.2276093076829,L_00,0,0
444,-1000.0,-717.1717171717172,-17.241379310344826,667.7698871186838,L_00,0,0
445,-1000.0,-717.1717171717172,-13.793103448275872,494.207092683801,L_00,0,0
446,-1000.0,-717.1717171717172,-10.344827586206904,570.9885796230855,L_00,0,0
447,-1000.0,-717.1717171717172,-6.896551724137936,508.03635055696554,L_00,0,0
448,-1000.0,-717.1717171717172,-3.448275862068968,472.8082774453959,L_00,0,0
449,-1000.0,-717.1717171717172,0.0,443.70388903660347,L_00,0,0
450,-1000.0,-696.969696969697,-100.0,3312.4725283208136,L_00,1,0
451,-1000.0,-696.969696969697,-96.55172413793103,3207.6941903017478,L_00,1,0
452,-1000.0,-696.969696969697,-93.10344827586206,3120.5114674390034,L_00,1,0
453,-1000.0,-696.969696969697,-89.65517241379311,3325.233394330012,L_00,1,0
454,-1000.0,-696.969696969697,-86.20689655172414,2837.8111846722727,L_00,1,0
455,-1000.0,-696.969696969697,-82.75862068965517,3030.887566842028,L_00,1,0
456,-1000.0,-696.969696969697,-79.3103448275862,2876.1930446002334,L_00,1,0
457,-1000.0,-696.969696969697,-75.86206896551724,2788.250813126463,L_00,1,0
458,-1000.0,-696.969696969697,-72.41379310344828,2481.6119471844045,L_00,1,0
459,-1000.0,-696.969696969697,-68.96551724137932,2717.020917992895,L_00,1,0
460,-1000.0,-696.969696969697,-65.51724137931035,2352.353806110279,L_00,1,0
461,-1000.0,-696.969696969697,-62.06896551724138,2510.1264253571117,L_00,1,0
462,-1000.0,-696.969696969697,-58.62068965517241,2051.5930910899842,L_00,1,0
463,-1000.0,-696.969696969697,-55.17241379310345,579.986684437125,L_00,0,0
464,-1000.0,-696.969696969697,-51.724137931034484,649.541265738357,L_00,0,0
465,-1000.0,-696.969696969697,-48.27586206896552,375.92837868129027,L_00,0,0
466,-1000.0,-696.969696969697,-44.827586206896555,572.5706885844476,L_00,0,0
467,-1000.0,-696.969696969697,-41.37931034482759,514.7982278502459,L_00,0,0
468,-1000.0,-696.969696969697,-37.931034482758626,346.90166259463285,L_00,0,0
469,-1000.0,-696.969696969697,-34.482758620689665,314.65863722773935,L_00,0,0
470,-1000.0,-696.969696969697,-31.034482758620697,674.5719536725469,L_00,0,0
471,-1000.0,-696.969696969697,-27.58620689655173,268.4610108065945,L_00,0,0
472,-1000.0,-696.969696969697,-24.13793103448276,319.3576136163795,L_00,0,0
473,-1000.0,-696.969696969697,-20.689655172413794,413.21413180769486,L_00,0,0
474,-1000.0,-696.969696969697,-17.241379310344826,196.22253602253767,L_00,0,0
475,-1000.0,-696.969696969697,-13.793103448275872,185.22577744099183,L_00,0,0
476,-1000.0,-696.969696969697,-10.344827586206904,516.4974135776746,L_00,0,0
477,-1000.0,-696.969696969697,-6.896551724137936,315.01377249277743,L_00,0,0
478,-1000.0,-696.969696969697,-3.448275862068968,570.6093894458866,L_00,0,0
479,-1000.0,-696.969696969697,0.0,338.19758184658866,L_00,0,0
480,-1000.0,-676.7676767676768,-100.0,3333.2394178896257,L_00,1,0
481,-1000.0,-676.7676767676768,-96.55172413793103,3233.908634519979,L_00,1,0
482,-1000.0,-676.7676767676768,-93.10344827586206,3398.8857797740916,L_00,1,0
483,-1000.0,-676.7676767676768,-89.65517241379311,3102.3288524090017,L_00,1,0
484,-1000.0,-676.7676767676768,-86.20689655172414,3376.649322803237,L_00,1,0
485,-1000.0,-676.7676767676768,-82.75862068965517,2939.293141792029,L_00,1,0
486,-1000.0,-676.7676767676768,-79.3103448275862,2781.7223405422774,L_00,1,0
487,-1000.0,-676.7676767676768,-75.86206896551724,2453.9793127263583,L_00,1,0
488,-1000.0,-676.7676767676768,-72.41379310344828,2849.0690418687473,L_00,1,0
489,-1000.0,-676.7676767676768,-68.96551724137932,2411.5998782165175,L_00,1,0
490,-1000.0,-676.7676767676768,-65.51724137931035,2521.4235445941094,L_00,1,0
491,-1000.0,-676.7676767676768,-62.06896551724138,2017.0747447855226,L_00,1,0
492,-1000.0,-676.7676767676768,-58.62068965517241,198.26742078272906,L_00,0,0
493,-1000.0,-676.7676767676768,-55.17241379310345,585.1606821405283,L_00,0,0
494,-1000.0,-676.7676767676768,-51.724137931034484,688.6414679174143,L_00,0,0
495,-1000.0,-676.7676767676768,-48.27586206896552,399.96827109180697,L_00,0,0
496,-1000.0,-676.7676767676768,-44.827586206896555,81.10809483650905,L_00,0,0
497,-1000.0,-676.7676767676768,-41.37931034482759,508.5579329019263,L_00,0,0
498,-1000.0,-676.7676767676768,-37.931034482758626,512.814852510292,L_00,0,0
499,-1000.0,-676.7676767676768,-34.482758620689665,660.866847908426,L_00,0,0
500,-1000.0,-676.7676767676768,-31.034482758620697,620.4806481083747,L_00,0,0
501,-1000.0,-676.7676767676768,-27.58620689655173,455.04472482852987,L_00,0,0
502,-1000.0,-676.7676767676768,-24.13793103448276,530.3135459305201,L_00,0,0
503,-1000.0,-676.7676767676768,-20.689655172413794,821.1062720320531,L_00,0,0
504,-1000.0,-676.7676767676768,-17.241379310344826,331.38387383982365,L_00,0,0
505,-1000.0,-676.7676767676768,-13.793103448275872,613.0546298387815,L_00,0,0
506,-1000.0,-676.7676767676768,-10.344827586206904,182.53425665956337,L_00,0,0
507,-1000.0,-676.7676767676768,-6.896551724137936,296.5158519366703,L_00,0,0
508,-1000.0,-676.7676767676768,-3.448275862068968,464.73004039731893,L_00,0,0
509,-1000.0,-676.7676767676768,0.0,427.4396957968058,L_00,0,0
510,-1000.0,-656.5656565656566,-100.0,3486.383814936033,L_00,1,0
511,-1000.0,-656.5656565656566,-96.55172413793103,3226.5562546173906,L_00,1,0
512,-1000.0,-656.5656565656566,-93.10344827586206,3306.4566728128793,L_00,1,0
513,-1000.0,-656.5656565656566,-89.65517241379311,3087.829018377907,L_00,1,0
514,-1000.0,-656.5656565656566,-86.20689655172414,2905.467984037179,L_00,1,0
515,-1000.0,-656.5656565656566,-82.75862068965517,3189.308669021308,L_00,1,0
516,-1000.0,-656.5656565656566,-79.3103448275862,2717.7960236583044,L_00,1,0
517,-1000.0,-656.5656565656566,-75.86206896551724,2462.122142482594,L_00,1,0
518,-1000.0,-656.5656565656566,-72.41379310344828,2512.666869508398,L_00,1,0
519,-1000.0,-656.5656565656566,-68.96551724137932,2315.1998401649907,L_00,1,0
520,-1000.0,-656.5656565656566,-65.51724137931035,2443.6356468568974,L_00,1,0
521,-1000.0,-656.5656565656566,-62.06896551724138,2326.6863442170743,L_00,1,0
522,-1000.0,-656.5656565656566,-58.62068965517241,174.72638817126534,L_00,0,0
523,-1000.0,-656.5656565656566,-55.17241379310345,85.34732239750554,L_00,0,0
524,-1000.0,-656.5656565656566,-51.724137931034484,495.4411411055976,L_00,0,0
525,-1000.0,-656.5656565656566,-48.27586206896552,354.64504988261547,L_00,0,0
526,-1000.0,-656.5656565656566,-44.827586206896555,515.8710997263341,L_00,0,0
527,-1000.0,-656.5656565656566,-41.37931034482759,701.5946930094037,L_00,0,0
528,-1000.0,-656.5656565656566,-37.931034482758626,394.6512816477584,L_00,0,0
529,-1000.0,-656.5656565656566,-34.482758620689665,789.483298852844,L_00,0,0
530,-1000.0,-656.5656565656566,-31.034482758620697,624.2085446503722,L_00,0,0
531,-1000.0,-656.5656565656566,-27.58620689655173,802.0914196380086,L_00,0,0
532,-1000.0,-656.5656565656566,-24.13793103448276,218.28199375868394,L_00,0,0
533,-1000.0,-656.5656565656566,-20.689655172413794,351.5023016752186,L_00,0,0
534,-1000.0,-656.5656565656566,-17.241379310344826,77.97427107501358,L_00,0,0
535,-1000.0,-656.5656565656566,-13.793103448275872,351.1018672793965,L_00,0,0
536,-1000.0,-656.5656565656566,-10.344827586206904,482.65193455488406,L_00,0,0
537,-1000.0,-656.5656565656566,-6.896551724137936,527.9413105376937,L_00,0,0
538,-1000.0,-656.5656565656566,-3.448275862068968,477.12519655261156,L_00,0,0
539,-1000.0,-656.5656565656566,0.0,302.20863469771814,L_00,0,0
540,-1000.0,-636.3636363636364,-100.0,4004.0731140545668,L_00,1,0
541,-1000.0,-636.3636363636364,-96.55172413793103,3369.671866114212,L_00,1,0
542,-1000.0,-636.3636363636364,-93.10344827586206,2955.4123984615876,L_00,1,0
543,-1000.0,-636.3636363636364,-89.65517241379311,3176.8630724446434,L_00,1,0
544,-1000.0,-636.3636363636364,-86.20689655172414,2939.5348212959843,L_00,1,0
545,-1000.0,-636.3636363636364,-82.75862068965517,3148.4326904919785,L_00,1,0
546,-1000.0,-636.3636363636364,-79.3103448275862,2754.500561004071,L_00,1,0
547,-1000.0,-636.3636363636364,-75.86206896551724,2617.858331244331,L_00,1,0
548,-1000.0,-636.3636363636364,-72.41379310344828,2621.0298828148407,L_00,1,0
549,-1000.0,-636.3636363636364,-68.96551724137932,2485.7574194376675,L_00,1,0
550,-1000.0,-636.3636363636364,-65.51724137931035,1829.007641583159,L_00,1,0
551,-1000.0,-636.3636363636364,-62.06896551724138,503.9367535591935,L_00,0,0
552,-1000.0,-636.3636363636364,-58.62068965517241,149.06216213627394,L_00,0,0
553,-1000.0,-636.3636363636364,-55.17241379310345,743.3182609666887,L_00,0,0
554,-1000.0,-636.3636363636364,-51.724137931034484,315.2112282215708,L_00,0,0
555,-1000.0,-636.3636363636364,-48.27586206896552,508.68801734514165,L_00,0,0
556,-1000.0,-636.3636363636364,-44.827586206896555,327.1201012074552,L_00,0,0
557,-1000.0,-636.3636363636364,-41.37931034482759,401.49359403578035,L_00,0,0
558,-1000.0,-636.3636363636364,-37.931034482758626,877.8350128386255,L_00,0,0
559,-1000.0,-636.3636363636364,-34.482758620689665,488.1269090727203,L_00,0,0
560,-1000.0,-636.3636363636364,-31.034482758620697,243.03169526312553,L_00,0,0
561,-1000.0,-636.3636363636364,-27.58620689655173,494.8965271753076,L_00,0,0
562,-1000.0,-636.3636363636364,-24.13793103448276,302.88042668732817,L_00,0,0
563,-1000.0,-636.3636363636364,-20.689655172413794,650.6321697112892,L_00,0,0
564,-1000.0,-636.3636363636364,-17.241379310344826,509.8283839762534,L_00,0,0
565,-1000.0,-636.3636363636364,-13.793103448275872,583.5977713696661,L_00,0,0
566,-1000.0,-636.3636363636364,-10.344827586206904,602.3885721887776,L_00,0,0
567,-1000.0,-636.3636363636364,-6.896551724137936,407.91589014821164,L_00,0,0
568,-1000.0,-636.3636363636364,-3.448275862068968,655.3772991459855,L_00,0,0
569,-1000.0,-636.3636363636364,0.0,401.4336624468223,L_00,0,0
570,-1000.0,-616.1616161616162,-100.0,3283.3706552883873,L_00,1,0
571,-1000.0,-616.1616161616162,-96.55172413793103,3402.434317980653,L_00,1,0
572,-1000.0,-616.1616161616162,-93.10344827586206,3207.9762675593847,L_00,1,0
573,-1000.0,-616.1616161616162,-89.65517241379311,3116.7542327169494,L_00,1,0
574,-1000.0,-616.1616161616162,-86.20689655172414,2965.1178267597643,L_00,1,0
575,-1000.0,-616.1616161616162,-82.75862068965517,2670.3934836548633,L_00,1,0
576,-1000.0,-616.1616161616162,-79.3103448275862,2713.573407551198,L_00,1,0
577,-1000.0,-616.1616161616162,-75.86206896551724,2630.633878956882,L_00,1,0
578,-1000.0,-616.1616161616162,-72.41379310344828,2400.4731515759013,L_00,1,0
579,-1000.0,-616.1616161616162,-68.96551724137932,2866.049069484631,L_00,1,0
580,-1000.0,-616.1616161616162,-65.51724137931035,2485.9435096611055,L_00,1,0
581,-1000.0,-616.1616161616162,-62.06896551724138,585.1769369280196,L_00,0,0
582,-1000.0,-616.1616161616162,-58.62068965517241,729.8161435813237,L_00,0,0
583,-1000.0,-616.1616161616162,-55.17241379310345,165.8626055910375,L_00,0,0
584,-1000.0,-616.1616161616162,-51.724137931034484,419.63465270240806,L_00,0,0
585,-1000.0,-616.1616161616162,-48.27586206896552,96.50013370856476,L_00,0,0
586,-1000.0,-616.1616161616162,-44.827586206896555,195.97451634908634,L_00,0,0
587,-1000.0,-616.1616161616162,-41.37931034482759,423.6591987707397,L_00,0,0
588,-1000.0,-616.1616161616162,-37.931034482758626,346.92200458323975,L_00,0,0
589,-1000.0,-616.1616161616162,-34.482758620689665,585.973831321981,L_00,0,0
590,-1000.0,-616.1616161616162,-31.034482758620697,106.79813115200176,L_00,0,0
591,-1000.0,-616.1616161616162,-27.58620689655173,74.27969933865404,L_00,0,0
592,-1000.0,-616.1616161616162,-24.13793103448276,71.52966387042295,L_00,0,0
